ID,fakenews1,fakenews2,fakenews3,fnsce_press,fnsce_politician,fnsce_citizen,fnsce_enemy,fnsce_ngo,fnsce_mag,fnsce_tv,fnsce_internet,fnsce_mobile,fnsce_nbr,fndt_gov,fndt_con,fndt_dem,fndt_pln,fndt_press,fn_self,fn_other,fncheck_friend,fncheck_book,fncheck_expert,fncheck_factcheck,fnrespond1,fnrespond_2,fnrespond_3,fnrespond_4,fn_edu,v_o_1,v_o_2,v_o_3,v_o_4,v_o_5,v_o_6,fc,fc_usage,fc_power,tfc,tfc_power,fnresponsibility_src,fnresponsibility_press,fnresponsibility_official,fnresponsibility_platform,fnresponsibility_citizen,fnlaws,fn_gov,fn_tech,party,pan,city,sex,age,edu,job,job_other,incomelevel,classlevel,monthincome_self,monthincome_family,father,father_other,mother,mother_other,partner,partner_other,carlis,motorlis,CDC,vaccines,@2024president,dppscore,kmtscore,tppscore,nppscore,tspscore,pfpscore,npscore,tsaiscore,laiscore,chuscore,houscore,koscore,usascore,chinascore,taiwanese,chinese,ethic,sovereignty,cultrue,fakenews_indicator
GCRLALU,1,1,2,1,2,1,2,1,2,1,2,1,1,0,0,1,0,0,2,2,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,1,1.0,1.0,1,2.0,2,3,3,2,2,2,0,0,5.0,2,10,0,4,2,0,12,6.0,7.0,6,8,7,5,7,5,8,3,0,0,1,3,4.0,8.0,3.0,5.0,7.0,4.0,4.0,2.0,9.0,8.0,6.0,7.0,6.0,4.0,3.0,3,0,1,4,2,9.0
VPBTLQJ,1,1,2,2,3,1,2,2,2,2,2,1,1,1,1,1,0,0,1,2,1,1,0,1,1,1,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,2,3,3,3,2,3,0,0,6.0,1,20,1,5,3,3,12,6.0,6.0,9,9,7,5,7,5,6,3,0,0,1,3,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,2,1,0,4,1,8.0
YCTXMDX,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,0,0,2,2,1,0,0,1,1,0,1,0,3,1,1,1,0,1,0,1,1.0,2.0,1,,2,2,2,2,2,2,0,0,5.0,2,2,0,3,2,2,12,6.0,6.0,8,8,6,5,0,5,6,3,1,1,1,2,7.0,7.0,5.0,5.0,5.0,4.0,3.0,3.0,7.0,9.0,1.0,5.0,6.0,10.0,5.0,3,0,1,3,0,7.0
CCAKOWF,1,1,2,2,2,3,3,3,1,2,3,3,0,1,1,1,1,1,1,2,1,0,0,0,1,0,0,0,3,1,1,1,0,0,0,1,1.0,1.0,1,2.0,3,3,3,2,2,2,1,1,2.0,1,11,0,8,4,5,12,5.0,5.0,7,10,5,5,5,5,3,3,1,1,0,0,2.0,5.0,9.0,8.0,5.0,3.0,8.0,1.0,5.0,4.0,5.0,8.0,8.0,7.0,5.0,3,3,0,3,3,5.0
NCEDVXX,1,1,3,2,3,1,2,1,2,2,3,1,1,0,0,0,0,0,2,2,1,1,1,0,1,0,0,0,3,0,1,1,0,0,0,1,1.0,2.0,0,,2,3,3,2,2,3,1,0,6.0,2,11,1,3,3,0,12,4.0,3.0,8,8,7,5,7,5,6,3,0,0,1,3,2.0,5.0,3.0,3.0,4.0,2.0,1.0,1.0,6.0,4.0,2.0,6.0,2.0,5.0,1.0,2,0,1,4,1,6.0
QIZCAXH,1,1,2,3,3,1,1,1,1,3,3,2,2,0,1,0,0,0,2,2,1,1,1,1,0,0,0,0,2,0,1,1,0,0,0,1,1.0,2.0,1,2.0,2,3,3,2,2,3,1,1,4.0,2,20,1,2,3,6,12,6.0,7.0,8,10,7,5,7,5,7,3,0,0,0,3,1.0,1.0,1.0,4.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,3.0,2,1,1,4,2,7.0
EYWLZUT,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,0,0,0,0,2,1,1,1,0,0,0,1,,1.0,0,,2,2,2,2,2,2,0,0,5.0,2,11,1,3,2,0,12,6.0,6.0,8,0,7,5,7,5,6,3,0,0,0,2,4.0,7.0,5.0,6.0,6.0,5.0,5.0,4.0,7.0,7.0,5.0,7.0,6.0,7.0,3.0,2,1,0,4,1,
KSEDQIG,1,1,2,2,3,1,2,2,2,2,3,3,1,0,1,0,0,0,2,3,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,,0.0,0,,3,3,3,3,2,1,0,0,6.0,1,3,0,4,2,1,12,2.0,4.0,7,8,7,5,7,5,6,3,0,0,0,3,3.0,2.0,6.0,3.0,1.0,1.0,5.0,5.0,2.0,2.0,7.0,7.0,8.0,7.0,7.0,2,2,0,3,2,
EMQTFLG,1,1,3,2,2,2,3,2,2,2,2,2,1,1,1,1,1,0,0,2,1,1,1,0,1,1,0,0,3,1,1,1,0,0,0,1,,2.0,1,1.0,3,3,3,3,3,2,0,0,5.0,3,1,0,6,2,5,12,1.0,1.0,7,8,7,5,6,5,6,3,0,0,1,0,8.0,10.0,1.0,1.0,1.0,10.0,3.0,1.0,9.0,6.0,1.0,1.0,1.0,9.0,1.0,3,0,0,4,2,
DLTBTAC,1,1,2,1,2,2,2,1,1,1,1,1,2,0,0,0,0,0,1,2,0,0,1,0,1,1,0,0,2,1,1,1,1,1,1,0,,1.0,0,,2,2,2,2,2,2,0,0,0.0,1,2,1,4,2,2,12,7.0,7.0,8,10,7,5,7,5,8,3,0,0,0,3,3.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,7.0,2.0,2,1,1,4,2,
SWCARJV,1,1,2,1,1,2,1,1,1,2,2,2,2,0,0,0,0,0,2,2,0,0,1,1,1,1,1,1,2,1,1,0,0,1,1,0,,1.0,1,2.0,2,2,2,2,2,2,0,0,0.0,1,11,0,4,2,5,12,7.0,7.0,6,10,7,5,7,5,8,3,0,0,1,2,5.0,2.0,8.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,6.0,7.0,7.0,3.0,2,1,0,3,1,
CEHXLDI,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,0,1,1,0,0,3,0,1,0,0,0,0,1,1.0,2.0,1,2.0,2,2,2,2,2,2,0,0,6.0,2,16,0,5,2,14,12,6.0,6.0,9,9,5,5,7,5,6,3,0,0,0,1,3.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,5.0,6.0,3.0,2,2,0,4,2,8.0
XVBSIDO,1,2,2,1,2,2,1,1,1,1,2,2,2,0,1,1,0,1,2,2,1,1,1,1,1,1,0,0,2,1,1,1,0,0,1,1,2.0,2.0,0,,2,2,2,2,2,2,0,0,2.0,1,8,1,4,3,0,12,7.0,7.0,10,10,7,5,7,5,8,3,0,0,0,2,1.0,2.0,5.0,8.0,3.0,2.0,5.0,3.0,1.0,2.0,3.0,4.0,8.0,8.0,5.0,2,1,0,4,2,9.0
RUCUEGY,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,1.0,0,,1,1,1,1,1,2,0,0,0.0,0,11,1,8,1,6,12,4.0,4.0,6,0,5,5,5,5,5,3,0,0,1,2,9.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.0,2,0,1,4,2,
FVRVWYQ,0,1,1,2,2,1,1,1,1,2,3,3,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,,1.0,1,1.0,2,2,2,2,1,2,1,1,6.0,1,19,1,3,2,0,12,6.0,6.0,10,10,7,5,7,5,6,3,0,0,0,0,1.0,2.0,7.0,9.0,2.0,1.0,3.0,1.0,1.0,5.0,7.0,8.0,9.0,9.0,3.0,2,1,1,3,2,
YHLSQGR,1,1,3,3,3,2,2,2,3,3,3,3,1,0,1,0,0,0,1,2,1,1,1,1,1,1,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,3,2,1,1,1,2.0,1,1,0,6,2,0,12,5.0,5.0,9,0,7,5,7,5,8,3,1,0,0,2,1.0,1.0,6.0,6.0,1.0,1.0,3.0,5.0,2.0,2.0,3.0,4.0,8.0,1.0,4.0,1,1,0,3,2,9.0
YGGBTGC,1,3,3,2,2,1,3,2,2,2,3,3,2,1,0,1,0,0,2,3,1,1,1,1,0,0,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,3,3,3,0,0,5.0,3,11,1,7,3,10,12,7.0,7.0,0,4,7,5,7,5,8,3,0,0,0,1,8.0,10.0,1.0,7.0,8.0,9.0,2.0,1.0,10.0,10.0,1.0,3.0,5.0,10.0,1.0,3,0,1,4,2,7.0
FTIZITG,1,2,2,2,3,1,2,1,2,1,3,3,2,0,0,0,0,0,2,3,1,1,1,1,1,1,1,0,3,1,1,1,1,1,0,1,2.0,2.0,1,,3,3,3,3,2,3,0,0,2.0,2,2,0,3,2,8,12,3.0,3.0,6,8,7,5,7,5,8,3,1,0,1,3,1.0,5.0,6.0,7.0,3.0,2.0,4.0,2.0,5.0,4.0,4.0,6.0,9.0,8.0,6.0,2,1,1,4,2,11.0
GKQMZVB,1,2,2,2,3,1,2,2,1,1,2,2,1,0,0,0,0,0,2,2,1,1,0,0,1,0,0,0,3,1,1,1,0,1,0,1,1.0,2.0,0,,2,3,3,3,2,2,0,0,6.0,2,14,0,4,2,2,12,4.0,4.0,6,1,7,5,6,5,8,3,1,0,1,2,8.0,5.0,3.0,3.0,2.0,1.0,3.0,2.0,5.0,8.0,2.0,8.0,5.0,8.0,4.0,2,0,0,4,2,5.0
ONSWZTD,1,1,2,1,2,1,3,1,1,1,2,1,1,0,1,1,0,0,2,2,1,0,1,0,1,1,0,0,3,1,1,1,0,1,0,1,1.0,2.0,1,2.0,2,3,3,3,2,3,0,0,5.0,2,11,1,6,2,3,12,4.0,3.0,6,9,7,5,7,5,6,3,0,0,1,0,4.0,5.0,1.0,1.0,3.0,4.0,1.0,1.0,7.0,5.0,1.0,2.0,1.0,7.0,1.0,2,0,1,4,2,7.0
CBLRCOJ,1,2,3,1,2,1,2,2,1,1,3,2,1,0,0,1,0,0,1,3,1,1,1,1,1,1,0,0,3,1,1,1,0,1,0,1,1.0,2.0,1,2.0,3,3,3,3,3,3,1,0,6.0,2,3,0,5,2,1,12,6.0,7.0,8,9,7,5,7,5,6,3,0,0,1,1,1.0,6.0,2.0,5.0,5.0,5.0,3.0,3.0,9.0,7.0,5.0,8.0,8.0,7.0,4.0,3,0,0,3,1,9.0
IKSHADT,1,2,3,2,2,2,2,2,2,2,3,2,0,1,1,1,1,0,2,3,1,0,1,1,1,1,1,1,3,1,0,0,0,0,0,1,1.0,2.0,1,2.0,3,3,3,3,2,3,0,0,6.0,2,12,1,3,3,0,12,9.0,5.0,1,3,7,5,7,5,8,3,0,0,0,3,4.0,6.0,2.0,3.0,4.0,6.0,3.0,1.0,6.0,6.0,2.0,6.0,3.0,6.0,1.0,3,0,1,4,1,10.0
IGJEQMV,1,1,2,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,2,2,2,2,2,2,1,1,2.0,2,14,0,2,2,2,12,5.0,5.0,6,1,6,5,6,5,6,3,0,0,0,2,1.0,5.0,5.0,8.0,3.0,2.0,4.0,2.0,7.0,5.0,7.0,8.0,10.0,8.0,4.0,2,0,1,4,1,11.0
MGSFDTM,1,3,2,2,2,2,3,2,2,2,3,3,2,1,1,1,2,2,2,2,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1.0,2.0,1,2.0,2,2,2,3,2,2,0,0,5.0,3,20,0,7,4,5,12,4.0,4.0,6,9,7,5,7,5,8,3,1,0,1,3,4.0,10.0,1.0,2.0,2.0,2.0,1.0,1.0,9.0,8.0,3.0,6.0,5.0,8.0,1.0,3,0,1,4,1,7.0
LKQQFSE,1,2,2,2,3,2,3,2,2,3,3,1,1,1,1,0,0,0,2,3,0,1,1,0,0,0,1,0,3,1,1,0,0,1,0,1,,2.0,1,2.0,3,3,3,2,3,2,0,0,6.0,1,3,0,6,2,4,12,3.0,5.0,7,7,7,5,7,5,6,3,0,0,0,3,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,9.0,5.0,1.0,1.0,2,1,0,3,2,
KDIHNBN,1,1,2,1,2,1,2,2,1,1,2,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,3,1,1,1,0,1,0,0,,1.0,1,1.0,3,3,3,3,2,3,0,0,6.0,0,19,0,4,2,2,12,6.0,7.0,8,0,7,5,7,5,8,3,0,0,0,3,2.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,10.0,8.0,5.0,5.0,2,1,1,4,2,
IUOWKPB,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,0,2,0,1,1,1,1,0,1,0,3,1,1,1,0,1,0,1,1.0,2.0,1,2.0,3,3,3,2,2,3,0,0,6.0,1,14,1,4,2,7,12,5.0,5.0,9,5,7,5,7,5,6,3,0,0,0,2,5.0,5.0,8.0,1.0,5.0,1.0,4.0,4.0,6.0,6.0,4.0,5.0,1.0,5.0,1.0,3,0,1,3,2,8.0
SRFZIHF,1,1,2,2,2,1,3,1,1,3,3,3,2,1,0,0,0,0,2,3,1,0,1,1,0,0,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,2,3,2,3,2,1,1,0,6.0,2,10,1,3,3,0,12,6.0,6.0,8,0,7,5,7,5,6,3,0,0,0,3,2.0,6.0,2.0,1.0,7.0,7.0,4.0,1.0,6.0,5.0,5.0,7.0,1.0,7.0,1.0,2,1,0,3,2,6.0
UIWQROD,1,1,2,1,1,1,1,1,1,1,2,2,1,0,1,0,0,0,2,2,1,0,1,0,1,1,0,0,3,1,1,1,0,0,0,1,,2.0,1,,3,3,3,2,2,2,0,0,6.0,2,3,1,0,2,3,3,1.0,2.0,7,8,7,5,7,5,6,3,1,1,1,3,3.0,6.0,4.0,5.0,5.0,5.0,5.0,3.0,7.0,7.0,5.0,5.0,5.0,7.0,5.0,3,1,0,4,2,
GIFWFAX,1,1,2,2,2,2,2,1,2,1,2,2,1,1,1,1,0,0,2,2,1,1,1,1,1,1,0,0,2,1,0,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,3,3,3,0,0,5.0,2,13,1,4,2,0,12,7.0,7.0,9,10,7,5,6,5,8,3,0,0,1,2,4.0,7.0,4.0,4.0,5.0,5.0,4.0,3.0,7.0,8.0,5.0,5.0,4.0,7.0,2.0,2,1,1,4,2,9.0
QGPVSKO,1,1,3,2,2,1,3,2,3,3,3,2,1,0,1,1,0,0,2,3,1,0,1,1,1,1,0,0,3,0,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,3,2,3,0,0,6.0,2,11,0,3,2,1,12,5.0,7.0,8,9,7,5,7,5,6,3,0,0,0,3,4.0,8.0,1.0,1.0,1.0,7.0,1.0,1.0,10.0,9.0,1.0,1.0,1.0,8.0,1.0,3,0,1,4,2,8.0
EIGFGVJ,1,1,3,1,2,3,3,1,1,1,3,3,3,0,0,0,0,1,2,3,0,0,1,1,1,1,1,1,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,3,3,2,0,1,2.0,2,17,0,1,2,4,12,1.0,2.0,7,8,6,5,6,5,6,3,1,0,1,2,2.0,4.0,3.0,6.0,7.0,4.0,5.0,5.0,5.0,6.0,2.0,7.0,7.0,5.0,5.0,2,1,0,3,3,9.0
JZKMOXO,1,2,2,2,3,2,1,2,2,2,2,2,2,0,1,0,0,0,1,2,1,1,1,1,1,1,1,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,2,2,3,1,1,4.0,2,12,1,1,2,2,12,4.0,2.0,6,8,0,5,0,5,6,3,0,0,0,3,1.0,4.0,4.0,5.0,6.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,6.0,2.0,2,0,1,4,2,10.0
FSABBJT,1,1,3,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1,2,1,0,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1.0,1.0,0,,0,1,0,0,0,1,0,0,5.0,2,1,0,3,2,0,12,7.0,5.0,6,0,7,5,7,5,8,3,0,0,1,3,4.0,9.0,5.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,7.0,6.0,7.0,8.0,4.0,3,1,1,4,2,8.0
JRKGOVK,1,2,2,2,2,2,2,1,2,2,3,2,1,0,1,0,0,0,1,2,1,1,1,1,1,0,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,3,2,3,0,0,2.0,2,20,0,2,2,2,12,4.0,4.0,8,0,7,5,6,5,8,3,0,0,0,3,1.0,5.0,5.0,8.0,5.0,5.0,5.0,4.0,5.0,7.0,6.0,10.0,10.0,10.0,1.0,2,1,1,4,2,8.0
DBIUIHQ,1,2,3,3,3,1,1,1,1,2,3,3,1,2,1,1,2,2,1,2,1,1,1,1,1,0,0,0,3,1,0,1,0,0,1,1,1.0,2.0,1,2.0,3,3,3,3,3,3,0,0,0.0,1,10,0,9,1,5,12,2.0,2.0,7,7,7,5,7,5,8,3,1,0,1,1,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,8.0,5.0,5.0,2.0,3,1,1,4,1,8.0
MOPPFWF,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,0,0,2,2,1,1,1,1,1,1,1,0,3,1,1,1,0,1,0,1,1.0,2.0,1,2.0,2,2,2,2,1,2,0,1,6.0,2,2,0,10,0,5,12,3.0,4.0,6,6,0,5,7,5,8,3,1,1,1,3,4.0,7.0,1.0,1.0,6.0,7.0,1.0,1.0,3.0,7.0,2.0,3.0,1.0,7.0,2.0,2,0,1,4,2,10.0
INSMKRM,1,1,2,1,1,1,1,1,1,1,2,2,1,0,0,0,0,0,2,2,1,1,1,0,1,0,0,1,3,0,1,1,1,0,0,0,,1.0,0,,3,3,3,2,2,2,0,0,6.0,2,11,0,5,2,2,12,5.0,6.0,8,8,7,5,7,5,6,3,0,0,1,2,8.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,8.0,5.0,6.0,5.0,4.0,5.0,2.0,2,0,1,4,2,
BYJYPPJ,1,1,2,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,2,2,1,1,1,1,1,1,1,1,2,1,1,1,0,1,0,1,1.0,2.0,1,2.0,2,2,2,2,2,2,0,0,6.0,1,14,0,5,2,2,12,2.0,7.0,6,0,7,5,7,5,8,3,0,0,0,3,1.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0,8.0,2.0,2.0,2,2,0,3,2,11.0
XQZMZAR,1,2,2,3,2,1,3,2,2,2,3,3,1,0,1,1,0,0,2,2,1,0,0,1,1,0,0,0,2,0,1,1,0,0,0,1,1.0,2.0,1,2.0,2,2,2,2,2,2,1,1,6.0,2,11,1,2,3,0,12,6.0,2.0,9,9,7,5,7,5,6,3,0,0,0,3,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3,3,1,2,3,6.0
AXWKXYI,1,1,2,2,2,1,2,1,1,1,2,2,1,0,1,1,0,0,2,2,0,1,1,0,1,0,0,0,3,1,0,1,0,0,1,1,1.0,2.0,0,,2,2,3,2,2,2,0,0,6.0,2,11,1,4,2,9,12,4.0,5.0,9,9,7,5,7,5,6,3,0,0,1,1,2.0,5.0,3.0,7.0,5.0,1.0,1.0,1.0,4.0,5.0,1.0,8.0,8.0,6.0,1.0,2,0,1,4,2,5.0
FFSFJEV,1,2,3,2,2,2,3,0,1,2,3,2,1,0,0,0,0,0,1,3,1,0,1,0,1,1,0,0,3,0,1,0,0,0,0,1,,2.0,1,2.0,3,3,2,3,2,2,0,0,5.0,3,11,0,9,4,5,12,4.0,5.0,6,0,7,5,7,5,8,3,1,0,1,3,8.0,8.0,1.0,2.0,6.0,8.0,3.0,1.0,9.0,8.0,1.0,4.0,2.0,10.0,1.0,2,0,1,4,1,
DYPDHVG,1,1,2,2,2,1,2,2,2,2,3,2,2,0,0,0,0,0,2,3,1,1,1,1,1,1,1,1,3,1,1,1,0,0,0,1,2.0,2.0,0,,3,3,3,2,3,3,0,0,6.0,1,2,0,6,2,0,12,6.0,6.0,8,4,7,5,7,5,6,3,0,1,0,3,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,1,1,3,2,11.0
SGPPISW,1,2,2,2,2,1,2,1,2,2,2,2,1,0,0,0,0,0,2,2,1,1,1,0,1,1,0,0,2,1,1,1,0,0,0,1,2.0,2.0,0,,2,2,2,2,2,2,0,0,0.0,1,11,1,6,2,0,12,5.0,6.0,8,10,7,5,7,5,8,3,0,0,0,3,5.0,3.0,8.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,9.0,8.0,7.0,5.0,1.0,2,2,0,4,2,8.0
RBBTVZF,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,0,2,1,0,1,0,1,0,0,0,2,1,1,0,0,1,0,0,,2.0,0,,2,2,2,2,2,1,1,1,6.0,1,20,0,10,1,5,12,4.0,4.0,6,6,7,5,7,5,8,3,0,0,1,1,,3.0,4.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,2,0,3,2,
RJEBTQY,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,2,1,1,1,1,1,0,1,0,3,1,1,0,0,0,1,1,1.0,2.0,1,2.0,2,2,2,2,2,2,0,0,6.0,1,2,0,4,2,2,12,8.0,8.0,10,1,0,5,3,5,0,3,1,0,1,2,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,8.0,6.0,1,1,0,4,2,9.0
KSLNSJU,0,1,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,2,0,1,0,0,1,1,1,1,3,1,1,1,0,1,0,0,,2.0,0,,2,2,2,2,2,2,0,1,6.0,2,14,1,4,2,0,12,7.0,7.0,6,8,7,5,5,5,3,3,0,0,0,2,5.0,3.0,4.0,7.0,3.0,4.0,9.0,7.0,8.0,7.0,7.0,7.0,7.0,3.0,3.0,2,2,1,3,1,
SOYYTHG,1,2,2,2,1,2,2,2,1,2,3,2,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,2,1,1,1,0,0,0,1,,2.0,1,2.0,3,3,3,3,2,1,1,0,6.0,1,3,0,1,3,0,12,3.0,5.0,6,6,7,5,6,5,6,3,0,0,1,3,2.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,6.0,4.0,2,1,1,3,2,
IUHOWBP,1,1,2,2,2,1,1,1,2,1,2,2,1,0,0,0,0,0,1,2,1,0,1,0,1,0,0,1,3,0,1,1,0,0,0,1,1.0,2.0,0,,3,3,2,2,2,2,0,0,6.0,0,2,0,4,2,2,12,4.0,5.0,8,9,7,5,7,5,8,3,1,1,0,1,5.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,5.0,3.0,7.0,2.0,3.0,6.0,1.0,2,1,0,4,2,6.0
WKLIUPP,1,1,3,2,1,1,3,2,1,2,3,2,1,0,0,0,0,0,2,3,1,0,0,0,1,1,0,0,3,1,1,1,0,0,1,1,1.0,2.0,0,,2,3,3,2,2,2,0,0,5.0,3,1,1,4,2,3,10,8.0,8.0,10,10,7,5,7,5,6,3,0,0,0,3,0.0,9.0,2.0,1.0,4.0,4.0,2.0,2.0,9.0,8.0,1.0,6.0,1.0,8.0,1.0,3,0,1,4,1,5.0
CYIJJOW,1,2,2,3,2,1,2,2,2,2,3,2,1,0,1,0,0,0,2,2,1,1,0,1,1,1,0,0,2,1,1,1,0,0,0,1,1.0,2.0,0,,3,3,3,3,2,2,1,0,6.0,1,11,0,5,2,8,12,1.0,1.0,7,7,7,5,7,5,6,3,1,1,1,2,1.0,2.0,6.0,5.0,2.0,1.0,5.0,1.0,2.0,5.0,6.0,7.0,8.0,6.0,3.0,2,2,0,3,2,7.0
VWPJGXG,1,2,2,3,3,2,3,3,1,2,3,3,3,0,0,0,0,0,2,3,1,1,1,1,1,1,1,0,3,0,1,1,0,1,0,0,,1.0,0,,3,3,3,3,3,3,0,0,0.0,1,1,1,2,3,0,12,4.0,4.0,6,4,7,5,7,5,6,3,0,0,1,2,2.0,2.0,8.0,7.0,1.0,1.0,4.0,4.0,1.0,1.0,8.0,10.0,9.0,4.0,6.0,3,1,0,3,2,
TPPKTUG,1,1,2,1,1,2,3,1,1,1,2,1,0,1,0,1,2,1,1,2,0,1,1,1,1,0,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,,3,2,3,3,2,2,0,0,0.0,1,11,1,6,3,3,8,7.0,7.0,10,10,7,5,6,5,8,3,1,0,0,0,2.0,2.0,9.0,6.0,1.0,1.0,5.0,5.0,4.0,4.0,7.0,10.0,9.0,7.0,1.0,3,1,0,3,2,7.0
XKRCIEN,1,2,2,3,2,1,1,1,2,2,2,2,1,0,0,0,0,0,2,2,1,1,1,0,1,1,0,0,2,1,1,1,0,0,0,1,,2.0,1,2.0,3,2,3,1,2,2,0,0,6.0,1,5,1,8,2,7,12,6.0,5.0,8,10,5,5,5,5,8,3,0,0,1,2,5.0,3.0,6.0,7.0,2.0,1.0,2.0,3.0,4.0,3.0,4.0,5.0,7.0,5.0,6.0,2,2,0,0,2,
PUIUIBY,1,2,2,1,2,1,3,2,2,2,2,3,2,1,1,1,0,0,1,2,0,1,1,1,1,1,1,1,3,1,1,0,0,0,1,1,3.0,2.0,1,2.0,2,2,2,2,2,2,0,0,6.0,3,2,0,5,2,5,12,4.0,6.0,7,6,7,5,7,5,6,3,1,0,1,2,4.0,6.0,5.0,5.0,4.0,2.0,1.0,1.0,7.0,8.0,7.0,8.0,6.0,10.0,1.0,2,2,1,4,1,12.0
IPJVTUE,1,2,3,3,3,2,3,1,3,3,3,3,2,0,0,0,0,0,2,3,1,1,1,1,1,1,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,3,2,3,1,1,5.0,2,1,0,2,2,0,12,4.0,6.0,6,10,7,5,7,5,6,3,1,0,1,3,7.0,10.0,1.0,1.0,3.0,2.0,2.0,2.0,10.0,4.0,1.0,1.0,1.0,10.0,1.0,3,0,1,4,1,9.0
IAMZRGP,1,1,2,2,2,1,1,1,1,1,2,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1.0,2.0,1,2.0,2,2,3,2,2,2,1,1,6.0,1,14,1,5,2,9,12,3.0,3.0,6,6,7,5,7,5,6,3,0,0,0,2,5.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,7.0,6.0,6.0,2.0,3.0,2,2,0,3,2,3.0
GVOWYPZ,1,2,2,2,2,1,2,1,2,2,2,2,1,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0,2,1,1,1,1,0,0,1,2.0,2.0,0,,2,2,2,2,2,2,0,0,0.0,0,11,0,10,2,14,12,6.0,6.0,8,10,7,5,7,5,8,3,0,0,0,1,,1.0,8.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,8.0,8.0,8.0,5.0,4.0,2,2,0,3,2,9.0
